-25		9.195444405918352e-11
-24.999		9.195444405918352e-11
-24.998		9.195444405918352e-11
-24.997		9.195444405918352e-11
-24.996		9.195444405918352e-11
-24.99499999999999		9.195444405918352e-11
-24.99399999999999		9.195444405918352e-11
-24.99299999999999		9.195444405918352e-11
-24.99199999999999		9.195444405918352e-11
-24.99099999999999		9.195444405918352e-11
-24.98999999999999		9.195444405918352e-11
-24.98899999999999		9.195444405918352e-11
-24.98799999999999		9.195444405918352e-11
-24.98699999999998		9.195444405918352e-11
-24.98599999999998		9.195444405918352e-11
-24.98499999999998		9.195444405918352e-11
-24.98399999999998		9.195444405918352e-11
-24.98299999999998		9.195444405918352e-11
-24.98199999999998		9.195444405918352e-11
-24.98099999999998		9.195444405918352e-11
-24.97999999999998		9.195444405918352e-11
-24.97899999999997		9.195444405918352e-11
-24.97799999999997		9.195444405918352e-11
-24.97699999999997		9.195444405918352e-11
-24.97599999999997		9.195444405918352e-11
-24.97499999999997		9.195444405918352e-11
-24.97399999999997		9.195444405918352e-11
-24.97299999999997		9.195444405918352e-11
-24.97199999999997		9.195444405918352e-11
-24.97099999999996		9.195444405918352e-11
-24.96999999999996		9.195444405918352e-11
-24.96899999999996		9.195444405918352e-11
-24.96799999999996		9.195444405918352e-11
-24.96699999999996		9.195444405918352e-11
-24.96599999999996		9.195444405918352e-11
-24.96499999999996		9.195444405918352e-11
-24.96399999999996		9.195444405918352e-11
-24.96299999999995		9.195444405918352e-11
-24.96199999999995		9.195444405918352e-11
-24.96099999999995		9.195444405918352e-11
-24.95999999999995		9.195444405918352e-11
-24.95899999999995		9.195444405918352e-11
-24.95799999999995		9.195444405918352e-11
-24.95699999999995		9.195444405918352e-11
-24.95599999999995		9.195444405918352e-11
-24.95499999999995		9.195444405918352e-11
-24.95399999999994		9.195444405918352e-11
-24.95299999999994		9.195444405918352e-11
-24.95199999999994		9.195444405918352e-11
-24.95099999999994		9.195444405918352e-11
-24.94999999999994		9.195444405918352e-11
-24.94899999999994		9.195444405918352e-11
-24.94799999999994		9.195444405918352e-11
-24.94699999999994		9.195444405918352e-11
-24.94599999999993		9.195444405918352e-11
-24.94499999999993		9.195444405918352e-11
-24.94399999999993		9.195444405918352e-11
-24.94299999999993		9.195444405918352e-11
-24.94199999999993		9.195444405918352e-11
-24.94099999999993		9.195444405918352e-11
-24.93999999999993		9.195444405918352e-11
-24.93899999999993		9.195444405918352e-11
-24.93799999999992		9.195444405918352e-11
