0.0001		2.220446049e-16
0.0002		2.220446049e-16
0.0003		2.220446049e-16
0.0004		2.220446049e-16
0.0005		2.220446049e-16
0.0006		2.220446049e-16
0.0007		2.220446049e-16
0.0008		2.220446049e-16
0.0009		4.440892099e-16
0.001		4.440892099e-16
0.0011		6.661338148e-16
0.0012		8.881784197e-16
0.0013		1.110223025e-15
0.0014		1.554312234e-15
0.0015		1.776356839e-15
0.0016		2.220446049e-15
0.0017		2.886579864e-15
0.0018		3.552713679e-15
0.0019		4.440892099e-15
0.002		5.329070518e-15
0.0021		6.439293543e-15
0.0022		7.771561172e-15
0.0023		9.325873407e-15
0.0024		1.088018564e-14
0.0025		1.287858709e-14
0.0026		1.509903313e-14
0.0027		1.754152379e-14
0.0028		2.020605905e-14
0.0029		2.309263891e-14
0.003		2.664535259e-14
0.0031		3.019806627e-14
0.0032		3.441691376e-14
0.0033		3.885780586e-14
0.0034		4.374278717e-14
0.0035		4.907185769e-14
0.0036		5.484501742e-14
0.0037		6.128431096e-14
0.0038		6.816769371e-14
0.0039		7.549516567e-14
0.004		8.359979375e-14
0.0041		9.237055565e-14
0.0042		1.016964291e-13
0.0043		1.116884363e-13
0.0044		1.225686219e-13
0.0045		1.338928968e-13
0.0046		1.463273946e-13
0.0047		1.594280263e-13
0.0048		1.734168364e-13
0.0049		1.88293825e-13
0.005		2.040589919e-13
0.0051		2.209343819e-13
0.0052		2.386979503e-13
0.0053		2.577937863e-13
0.0054		2.777778008e-13
0.0055		2.988720382e-13
0.0056		3.212985433e-13
0.0057		3.448352714e-13
0.0058		3.697042672e-13
0.0059		3.959055306e-13
0.006		4.234390616e-13
0.0061		4.523048602e-13
0.0062		4.827249711e-13
0.0063		5.146993942e-13
0.0064		5.482281296e-13
0.0065		5.830891325e-13
0.0066		6.19948537e-13
0.0067		6.585842982e-13
0.0068		6.987743717e-13
0.0069		7.409628466e-13
0.007		7.849276784e-13
0.0071		8.30668867e-13
0.0072		8.784084571e-13
0.0073		9.283684932e-13
0.0074		9.803269307e-13
0.0075		1.034727859e-12
0.0076		1.090905144e-12
0.0077		1.14952492e-12
0.0078		1.210365141e-12
0.0079		1.273869898e-12
0.008		1.339595102e-12
0.0081		1.408206884e-12
0.0082		1.479039113e-12
0.0083		1.552313833e-12
0.0084		1.628475133e-12
0.0085		1.707967101e-12
0.0086		1.789235426e-12
0.0087		1.87427851e-12
0.0088		1.962430218e-12
0.0089		2.053468506e-12
0.009		2.14672724e-12
0.0091		2.244648911e-12
0.0092		2.345013073e-12
0.0093		2.448041769e-12
0.0094		2.555955447e-12
0.0095		2.665645482e-12
0.0096		2.779998454e-12
0.0097		2.898570273e-12
0.0098		3.019362538e-12
0.0099		3.144595695e-12
0.01		3.274713833e-12
0.0101		3.407052418e-12
0.0102		3.544053939e-12
0.0103		3.685496353e-12
0.0104		3.830713524e-12
0.0105		3.980371588e-12
0.0106		4.136024856e-12
0.0107		4.293010392e-12
0.0108		4.455991132e-12
0.0109		4.625189121e-12
0.011		4.795941422e-12
0.0111		4.972910972e-12
0.0112		5.156763905e-12
0.0113		5.341727061e-12
0.0114		5.53601609e-12
0.0115		5.73274761e-12
0.0116		5.933253888e-12
0.0117		6.142863995e-12
0.0118		6.356026816e-12
0.0119		6.572298261e-12
0.012		6.798561714e-12
0.0121		7.028599924e-12
0.0122		7.261746759e-12
0.0123		7.505995825e-12
0.0124		7.753353515e-12
0.0125		8.004041874e-12
0.0126		8.266942686e-12
0.0127		8.532952123e-12
0.0128		8.802070184e-12
